design_id,ip_id,ip_name,product_type,product_type_name,year,quarter,season,month,week_of_year,is_holiday_season,theme,product_age,production_cost,popularity_trend,trend_score_current,trend_score_q1,trend_score_q2,trend_score_q3,trend_score_q4,trend_momentum,trend_volatility,social_reach,social_engagement,sentiment_score,viral_coefficient,competition_level,theme_saturation,retail_price,price_multiplier,sales_quantity,revenue,sellthrough_rate
lulu_3d_animation_2024_summer_暑假,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,2,Summer,5,20,0,暑假,8,very_high,growing,95.0,100.59,99.91,85.97,83.95,-5.59,7.68,6058,883,0.7846,0.1458,high,0.5336833786926254,358.8,1.2,3239,1162461.52,0.8165
lulu_3d_animation_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,2,Summer,5,20,0,海洋主題,8,very_high,growing,95.0,91.77,92.28,85.38,72.89,3.23,7.81,4838,397,0.7114,0.0821,medium,0.5123624137569254,284.05,0.95,3465,984474.61,0.8411
lulu_comic_2024_summer_暑假,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,2,Summer,5,20,0,暑假,8,medium,stable,95.0,93.9,98.75,108.42,110.39,1.1,6.8,3589,527,0.8278,0.1468,high,0.39708832936945876,358.8,1.2,1844,661929.01,0.792
lulu_comic_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,2,Summer,5,20,0,兒童節,8,medium,stable,95.0,92.0,97.18,91.9,100.74,3.0,3.73,4010,462,0.7978,0.1152,medium,0.5462966819692316,328.9,1.1,2004,659155.32,0.842
lulu_comic_2024_summer_端午節,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,2,Summer,5,20,0,端午節,8,medium,stable,95.0,95.35,97.37,81.15,89.01,-0.35,6.33,4352,526,0.6518,0.1209,medium,0.4824989587856106,299.0,1.0,1989,594734.65,0.88
lulu_single_visual_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,2,Summer,5,20,0,海洋主題,8,low,growing,94.37,77.95,100.94,87.77,103.03,16.42,10.2,3417,281,0.699,0.0822,medium,0.5826692723684561,284.05,0.95,2143,608856.7,0.8474
lulu_single_visual_2024_summer_暑假,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,2,Summer,5,20,0,暑假,8,low,growing,95.0,100.41,106.22,102.6,112.93,-5.41,4.74,3830,554,0.7691,0.1446,high,0.3886732448317496,358.8,1.2,2274,816062.06,0.7501
lulu_single_visual_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,2,Summer,5,20,0,兒童節,8,low,growing,95.0,90.84,84.79,101.25,93.44,4.16,5.91,3938,433,0.7691,0.11,medium,0.5858873706576688,328.9,1.1,2286,751875.27,0.8305
lulu_single_visual_2024_summer_端午節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,2,Summer,5,20,0,端午節,8,low,growing,95.0,100.19,102.33,97.01,85.05,-5.19,6.68,5041,737,0.8877,0.1462,medium,0.7149249278908394,299.0,1.0,2382,712322.01,0.7572
lulu_collaboration_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,2,Summer,5,20,0,兒童節,8,very_high,growing,95.0,87.34,95.64,88.2,104.65,7.66,6.97,5486,776,0.7416,0.1415,medium,0.6297185524213971,328.9,1.1,3701,1217419.27,0.8659
lulu_collaboration_2024_summer_暑假,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,2,Summer,5,20,0,暑假,8,very_high,growing,95.0,96.08,93.68,95.74,76.18,-1.08,8.27,5189,501,0.7897,0.0966,high,0.7098650481532115,358.8,1.2,3265,1171799.27,0.8414
lulu_collaboration_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,2,Summer,5,20,0,海洋主題,8,very_high,growing,89.5,87.37,81.77,96.11,103.39,2.12,8.26,7954,798,0.6995,0.1003,medium,0.6367382877006469,284.05,0.95,3419,971443.85,0.8608
lulu_collaboration_2024_summer_端午節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,2,Summer,5,20,0,端午節,8,very_high,growing,91.54,88.78,90.38,90.06,88.18,2.76,0.9,7389,885,0.8317,0.1198,medium,0.7895706686922248,299.0,1.0,3878,1159736.83,0.8579
lulu_lulu_world_2024_summer_端午節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,2,Summer,5,20,0,端午節,8,high,growing,95.0,102.73,94.11,88.94,96.37,-7.73,4.95,5343,542,0.8054,0.1014,medium,0.5249653022410279,299.0,1.0,2632,787059.13,0.8525
lulu_lulu_world_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,2,Summer,5,20,0,海洋主題,8,high,growing,95.0,115.85,89.81,98.6,93.04,-20.85,10.04,4792,686,0.8597,0.1432,medium,0.4766896027621606,284.05,0.95,3133,890113.16,0.7787
lulu_lulu_world_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,2,Summer,5,20,0,兒童節,8,high,growing,95.0,90.04,88.74,81.83,81.71,4.96,3.84,4762,607,0.6763,0.1275,medium,0.3007506500825209,328.9,1.1,2825,929349.02,0.9342
lulu_lulu_world_2024_summer_暑假,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,2,Summer,5,20,0,暑假,8,high,growing,95.0,98.9,79.4,91.73,94.59,-3.9,7.25,5667,592,0.7869,0.1045,high,0.3984315500773077,358.8,1.2,2495,895421.22,0.9409
lulu_pr_seeding_2024_summer_端午節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,2,Summer,5,20,0,端午節,8,medium,stable,95.0,86.52,93.26,87.85,102.58,8.48,6.32,3776,493,0.8667,0.1306,medium,0.4383187038352079,299.0,1.0,1856,555037.85,0.819
lulu_pr_seeding_2024_summer_暑假,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,2,Summer,5,20,0,暑假,8,medium,stable,95.0,99.06,95.23,94.2,90.16,-4.06,3.16,3679,359,0.894,0.0976,high,0.6198674163195893,358.8,1.2,1636,587066.16,0.8002
lulu_pr_seeding_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,2,Summer,5,20,0,兒童節,8,medium,stable,95.0,83.83,89.42,105.47,99.69,11.17,8.47,3451,312,0.756,0.0904,medium,0.5580485966276217,328.9,1.1,1762,579774.73,0.9414
lulu_pr_seeding_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,2,Summer,5,20,0,海洋主題,8,medium,stable,95.0,95.12,95.06,95.4,104.84,-0.12,4.18,3079,308,0.8039,0.1,medium,0.7633186179274959,284.05,0.95,1547,439462.8,0.9062
lulu_sticker_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,2,Summer,5,20,0,兒童節,8,low,growing,95.0,87.88,102.68,82.42,80.71,7.12,8.65,7468,960,0.8629,0.1285,medium,0.36182865762520383,328.9,1.1,3969,1305426.13,0.9156
lulu_sticker_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,2,Summer,5,20,0,海洋主題,8,low,growing,95.0,82.11,102.17,97.2,109.87,12.89,10.14,6054,629,0.683,0.1039,medium,0.3459194372049569,284.05,0.95,4403,1250850.34,0.8033
lulu_sticker_2024_summer_暑假,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,2,Summer,5,20,0,暑假,8,low,growing,95.0,90.21,89.1,86.02,77.74,4.79,4.88,7328,1064,0.7544,0.1452,high,0.5819804568616386,358.8,1.2,4313,1547796.37,0.8337
lulu_sticker_2024_summer_端午節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,2,Summer,5,20,0,端午節,8,low,growing,95.0,98.1,92.4,97.68,87.2,-3.1,4.45,6655,741,0.6567,0.1113,medium,0.653548881492985,299.0,1.0,4523,1352492.66,0.9432
lulu_campaign_2024_summer_兒童節,lulu_pig,Lulu罐頭豬,campaign,活動,2024,2,Summer,5,20,0,兒童節,8,high,growing,95.0,104.79,97.27,88.5,89.1,-9.79,6.67,6555,597,0.8658,0.0911,medium,0.7720420734616262,328.9,1.1,3347,1100838.61,0.949
lulu_campaign_2024_summer_暑假,lulu_pig,Lulu罐頭豬,campaign,活動,2024,2,Summer,5,20,0,暑假,8,high,growing,95.0,93.18,105.69,94.68,99.59,1.82,4.89,6415,658,0.7991,0.1026,high,0.46352468114643824,358.8,1.2,3047,1093420.93,0.8319
lulu_campaign_2024_summer_端午節,lulu_pig,Lulu罐頭豬,campaign,活動,2024,2,Summer,5,20,0,端午節,8,high,growing,95.0,94.07,90.37,103.68,95.23,0.93,4.87,6055,768,0.7689,0.1268,medium,0.7017309661979839,299.0,1.0,3369,1007572.97,0.8585
lulu_campaign_2024_summer_海洋主題,lulu_pig,Lulu罐頭豬,campaign,活動,2024,2,Summer,5,20,0,海洋主題,8,high,growing,95.0,85.66,98.55,101.01,90.51,9.34,6.16,5416,584,0.7755,0.1078,medium,0.5227825494102114,284.05,0.95,2906,825516.44,0.9335
lulu_2d_animation_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,3,Fall,8,33,0,中秋節,8,high,growing,95.0,92.19,98.27,84.89,94.41,2.81,4.87,5410,623,0.7351,0.1152,high,0.3748254631977124,373.75,1.25,2767,1034297.67,0.7998
lulu_2d_animation_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,3,Fall,8,33,0,感恩節,8,high,growing,91.74,91.11,90.3,91.93,103.3,0.63,5.31,4246,515,0.7252,0.1213,low,0.695626161503754,269.1,0.9,2645,711865.27,0.7825
lulu_2d_animation_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,3,Fall,8,33,0,萬聖節,8,high,growing,95.0,77.8,99.11,98.75,110.04,17.2,11.67,3884,365,0.7056,0.094,medium,0.5361167173376858,299.0,1.0,2872,858734.92,0.8676
lulu_3d_animation_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,3,Fall,8,33,0,感恩節,8,very_high,growing,95.0,92.62,97.09,106.82,88.94,2.38,6.69,5484,746,0.7921,0.136,low,0.403803413563318,269.1,0.9,3434,924140.4,0.9155
lulu_3d_animation_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,3,Fall,8,33,0,中秋節,8,very_high,growing,95.0,85.23,81.28,109.44,105.2,9.77,12.2,5798,806,0.7263,0.139,high,0.782962011301765,373.75,1.25,2923,1092775.68,0.8503
lulu_3d_animation_2024_fall_開學季,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,3,Fall,8,33,0,開學季,8,very_high,growing,95.0,78.67,80.97,93.4,87.49,16.33,5.76,5427,438,0.8809,0.0807,high,0.770281549083154,328.9,1.1,3202,1053403.89,0.8937
lulu_3d_animation_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,3,Fall,8,33,0,萬聖節,8,very_high,growing,95.0,90.71,103.22,97.75,110.29,4.29,7.19,5758,840,0.7482,0.1459,medium,0.6621317978554426,299.0,1.0,3346,1000454.19,0.7925
lulu_comic_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,3,Fall,8,33,0,中秋節,8,medium,stable,95.0,104.53,103.71,100.54,95.11,-9.53,3.7,3471,447,0.8878,0.1288,high,0.31769375198875605,373.75,1.25,1818,679746.69,0.8609
lulu_comic_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,3,Fall,8,33,0,萬聖節,8,medium,stable,95.0,92.53,100.36,99.28,97.96,2.47,3.01,3758,380,0.7159,0.1011,medium,0.7371439543467542,299.0,1.0,1883,563099.02,0.8917
lulu_comic_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,3,Fall,8,33,0,感恩節,8,medium,stable,95.0,89.66,89.08,78.21,92.88,5.34,5.53,2915,345,0.7455,0.1184,low,0.3425082971796273,269.1,0.9,2151,578862.52,0.7801
lulu_comic_2024_fall_開學季,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,3,Fall,8,33,0,開學季,8,medium,stable,95.0,85.42,107.54,100.14,84.46,9.58,9.81,4218,534,0.8729,0.1266,high,0.6707747161372677,328.9,1.1,2041,671551.83,0.8397
lulu_single_visual_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,3,Fall,8,33,0,萬聖節,8,low,growing,95.0,76.81,93.52,86.89,101.77,18.19,9.14,4295,542,0.7246,0.1262,medium,0.31994610830258174,299.0,1.0,2570,768685.48,0.9444
lulu_single_visual_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,3,Fall,8,33,0,感恩節,8,low,growing,80.64,81.17,86.62,88.15,69.39,-0.53,7.37,4298,453,0.6599,0.1054,low,0.3466959538253229,269.1,0.9,2303,619947.74,0.8648
lulu_single_visual_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,3,Fall,8,33,0,中秋節,8,low,growing,95.0,87.98,105.68,103.49,96.81,7.02,6.89,3734,423,0.8336,0.1133,high,0.3351363709618447,373.75,1.25,2310,863499.4,0.849
lulu_single_visual_2024_fall_開學季,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,3,Fall,8,33,0,開學季,8,low,growing,95.0,83.18,93.07,97.89,92.99,11.82,5.35,4287,638,0.7827,0.1488,high,0.5548234661833857,328.9,1.1,2459,808947.65,0.7795
lulu_collaboration_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,3,Fall,8,33,0,中秋節,8,very_high,growing,95.0,100.42,89.62,97.18,90.08,-5.42,4.62,7156,672,0.7005,0.0939,high,0.40019257266947716,373.75,1.25,3503,1309352.2,0.9056
lulu_collaboration_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,3,Fall,8,33,0,萬聖節,8,very_high,growing,95.0,107.59,96.76,101.78,91.42,-12.59,5.99,6939,811,0.8132,0.1169,medium,0.4016229529630407,299.0,1.0,3912,1169710.99,0.7694
lulu_collaboration_2024_fall_開學季,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,3,Fall,8,33,0,開學季,8,very_high,growing,95.0,97.59,92.29,106.13,97.88,-2.59,4.95,6156,685,0.8282,0.1113,high,0.661565959464394,328.9,1.1,3302,1086286.3,0.8403
lulu_collaboration_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,3,Fall,8,33,0,感恩節,8,very_high,growing,84.79,89.86,91.04,85.39,77.72,-5.07,5.23,5491,794,0.7982,0.1446,low,0.5387473052705094,269.1,0.9,3554,956495.56,0.8345
lulu_lulu_world_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,3,Fall,8,33,0,感恩節,8,high,growing,94.43,97.76,95.18,85.51,96.04,-3.33,4.78,4502,491,0.7367,0.1091,low,0.7255683431912019,269.1,0.9,2590,697122.56,0.7808
lulu_lulu_world_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,3,Fall,8,33,0,萬聖節,8,high,growing,95.0,89.89,85.36,89.24,94.5,5.11,3.24,4872,663,0.8766,0.1361,medium,0.38086714056004645,299.0,1.0,2683,802508.07,0.895
lulu_lulu_world_2024_fall_開學季,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,3,Fall,8,33,0,開學季,8,high,growing,95.0,94.31,101.98,89.57,101.79,0.69,5.25,4925,599,0.7814,0.1216,high,0.35053498799220245,328.9,1.1,2935,965445.35,0.882
lulu_lulu_world_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,3,Fall,8,33,0,中秋節,8,high,growing,95.0,108.4,89.78,79.9,91.21,-13.4,10.25,5997,822,0.8356,0.1371,high,0.6814806621793639,373.75,1.25,2909,1087318.85,0.8239
lulu_pr_seeding_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,3,Fall,8,33,0,萬聖節,8,medium,stable,95.0,83.76,95.01,84.27,94.09,11.24,5.28,3033,409,0.8647,0.1348,medium,0.7457981240362019,299.0,1.0,1552,464311.05,0.9151
lulu_pr_seeding_2024_fall_開學季,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,3,Fall,8,33,0,開學季,8,medium,stable,95.0,95.68,110.3,113.28,96.12,-0.68,8.02,2401,303,0.6828,0.1262,high,0.4526181317176191,328.9,1.1,1405,462196.58,0.8047
lulu_pr_seeding_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,3,Fall,8,33,0,感恩節,8,medium,stable,86.91,84.88,83.02,76.02,92.68,2.03,5.93,3074,262,0.7666,0.0852,low,0.7553519916119369,269.1,0.9,1782,479605.03,0.7942
lulu_pr_seeding_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,3,Fall,8,33,0,中秋節,8,medium,stable,95.0,100.68,89.09,95.51,89.21,-5.68,4.83,3595,384,0.8848,0.1068,high,0.4156227993594808,373.75,1.25,1474,551110.64,0.7627
lulu_sticker_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,3,Fall,8,33,0,中秋節,8,low,growing,95.0,94.11,104.65,96.18,96.45,0.89,4.03,7786,688,0.8647,0.0884,high,0.7737290207833166,373.75,1.25,4418,1651536.82,0.8186
lulu_sticker_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,3,Fall,8,33,0,萬聖節,8,low,growing,95.0,90.74,89.0,99.36,105.37,4.26,6.63,9647,1002,0.709,0.1039,medium,0.33440334380775427,299.0,1.0,4415,1320243.39,0.7517
lulu_sticker_2024_fall_開學季,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,3,Fall,8,33,0,開學季,8,low,growing,95.0,87.36,94.51,96.35,94.99,7.64,3.5,7971,972,0.7953,0.1219,high,0.5931230030551147,328.9,1.1,4398,1446594.62,0.9168
lulu_campaign_2024_fall_感恩節,lulu_pig,Lulu罐頭豬,campaign,活動,2024,3,Fall,8,33,0,感恩節,8,high,growing,86.22,79.15,90.95,87.42,84.59,7.07,4.32,6629,779,0.8247,0.1175,low,0.3135214591767503,269.1,0.9,3072,826931.76,0.9238
lulu_campaign_2024_fall_中秋節,lulu_pig,Lulu罐頭豬,campaign,活動,2024,3,Fall,8,33,0,中秋節,8,high,growing,95.0,98.82,96.84,101.0,98.22,-3.82,1.5,5615,829,0.6976,0.1476,high,0.35958866638475245,373.75,1.25,2814,1051865.46,0.7696
lulu_campaign_2024_fall_萬聖節,lulu_pig,Lulu罐頭豬,campaign,活動,2024,3,Fall,8,33,0,萬聖節,8,high,growing,95.0,99.26,93.26,101.74,91.23,-4.26,4.28,5159,423,0.7672,0.082,medium,0.7623600504525887,299.0,1.0,3055,913707.65,0.7882
lulu_2d_animation_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,4,Winter,11,46,1,聖誕節,8,high,growing,95.0,93.94,82.2,106.92,94.99,1.06,8.75,4338,462,0.659,0.1065,very_high,0.42844869185453055,403.65,1.35,2332,941487.83,0.9427
lulu_2d_animation_2024_winter_跨年,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,4,Winter,11,46,1,跨年,8,high,growing,95.0,91.78,97.77,92.58,106.06,3.22,5.69,5310,770,0.8082,0.145,high,0.5376826236136034,343.85,1.15,2622,901732.02,0.8208
lulu_2d_animation_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,4,Winter,11,46,1,冬季溫暖,8,high,growing,95.0,81.18,99.23,93.16,98.01,13.82,7.13,4860,517,0.6594,0.1064,medium,0.5728072797069833,299.0,1.0,2811,840599.47,0.7809
lulu_2d_animation_2024_winter_冰雪主題,lulu_pig,Lulu罐頭豬,2d_animation,2D視頻,2024,4,Winter,11,46,1,冰雪主題,8,high,growing,95.0,84.38,86.54,97.86,99.97,10.62,6.81,5608,668,0.8376,0.1191,medium,0.5286484072960169,313.95,1.05,2498,784409.36,0.7913
lulu_3d_animation_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,4,Winter,11,46,1,冬季溫暖,8,very_high,growing,95.0,99.32,99.18,82.74,102.97,-4.32,7.83,5962,747,0.6958,0.1253,medium,0.6806469363698981,299.0,1.0,3094,925180.08,0.9423
lulu_3d_animation_2024_winter_冰雪主題,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,4,Winter,11,46,1,冰雪主題,8,very_high,growing,95.0,101.67,98.82,91.37,88.45,-6.67,5.36,5906,539,0.8122,0.0913,medium,0.36779251718938016,313.95,1.05,3543,1112421.41,0.7873
lulu_3d_animation_2024_winter_跨年,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,4,Winter,11,46,1,跨年,8,very_high,growing,95.0,103.36,113.39,95.21,104.93,-8.36,6.45,6228,904,0.7105,0.1452,high,0.46847249037013156,343.85,1.15,3521,1210782.81,0.9348
lulu_3d_animation_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,3d_animation,3D視頻,2024,4,Winter,11,46,1,聖誕節,8,very_high,growing,95.0,92.13,105.69,81.86,102.54,2.87,9.36,4908,653,0.6641,0.133,very_high,0.7802295191508276,403.65,1.35,3394,1370341.61,0.7921
lulu_comic_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,4,Winter,11,46,1,冬季溫暖,8,medium,stable,95.0,92.76,89.16,88.51,92.48,2.24,1.91,3138,410,0.7037,0.1307,medium,0.41695259682932,299.0,1.0,1922,574797.63,0.7869
lulu_comic_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,4,Winter,11,46,1,聖誕節,8,medium,stable,95.0,90.71,81.2,90.06,81.43,4.29,4.54,4076,505,0.6951,0.1239,very_high,0.3096491032587439,403.65,1.35,1817,733670.23,0.8299
lulu_comic_2024_winter_冰雪主題,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,4,Winter,11,46,1,冰雪主題,8,medium,stable,92.2,95.37,106.36,83.7,87.24,-3.16,8.71,2804,281,0.789,0.1002,medium,0.6861188813366996,313.95,1.05,2108,661901.47,0.909
lulu_comic_2024_winter_跨年,lulu_pig,Lulu罐頭豬,comic,漫畫,2024,4,Winter,11,46,1,跨年,8,medium,stable,95.0,104.19,84.21,91.87,91.09,-9.19,7.2,4064,453,0.8866,0.1115,high,0.42181690136491273,343.85,1.15,1811,623006.2,0.8503
lulu_single_visual_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,4,Winter,11,46,1,聖誕節,8,low,growing,95.0,83.42,104.17,88.39,96.17,11.58,7.87,3396,352,0.8613,0.1037,very_high,0.37915617115138905,403.65,1.35,2278,919754.75,0.9407
lulu_single_visual_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,4,Winter,11,46,1,冬季溫暖,8,low,growing,95.0,95.84,93.36,100.48,86.45,-0.84,5.07,3578,320,0.8481,0.0894,medium,0.774563423178608,299.0,1.0,2435,728092.93,0.7892
lulu_single_visual_2024_winter_跨年,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,4,Winter,11,46,1,跨年,8,low,growing,95.0,95.95,101.23,94.09,89.84,-0.95,4.09,4943,564,0.8255,0.1141,high,0.6508530191733495,343.85,1.15,2572,884641.61,0.7651
lulu_single_visual_2024_winter_冰雪主題,lulu_pig,Lulu罐頭豬,single_visual,視覺圖,2024,4,Winter,11,46,1,冰雪主題,8,low,growing,95.0,91.78,104.39,95.85,98.78,3.22,4.59,4811,616,0.7129,0.128,medium,0.5068647856425397,313.95,1.05,2628,825116.95,0.9375
lulu_collaboration_2024_winter_跨年,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,4,Winter,11,46,1,跨年,8,very_high,growing,95.0,88.35,98.88,91.95,87.96,6.65,4.38,5931,838,0.7664,0.1413,high,0.5990259626742385,343.85,1.15,3682,1266074.65,0.9244
lulu_collaboration_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,4,Winter,11,46,1,聖誕節,8,very_high,growing,95.0,89.54,87.91,88.0,95.79,5.46,3.23,5440,571,0.8525,0.105,very_high,0.5430046834704585,403.65,1.35,3161,1276085.93,0.8805
lulu_collaboration_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,4,Winter,11,46,1,冬季溫暖,8,very_high,growing,95.0,93.26,94.77,99.22,102.25,1.74,3.57,6694,921,0.809,0.1376,medium,0.4791764562438676,299.0,1.0,3961,1184568.15,0.8381
lulu_collaboration_2024_winter_冰雪主題,lulu_pig,Lulu罐頭豬,collaboration,聯乘,2024,4,Winter,11,46,1,冰雪主題,8,very_high,growing,95.0,86.34,92.76,104.71,118.04,8.66,12.1,5941,534,0.8008,0.0899,medium,0.724531963704043,313.95,1.05,3853,1209785.68,0.9357
lulu_lulu_world_2024_winter_冰雪主題,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,4,Winter,11,46,1,冰雪主題,8,high,growing,95.0,98.93,97.2,104.1,86.91,-3.93,6.24,5551,821,0.7481,0.1479,medium,0.6126738131651281,313.95,1.05,3036,953380.14,0.8788
lulu_lulu_world_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,4,Winter,11,46,1,冬季溫暖,8,high,growing,93.73,86.85,82.57,82.14,96.55,6.88,5.8,4034,468,0.8776,0.116,medium,0.5972073626989153,299.0,1.0,2562,766110.62,0.8402
lulu_lulu_world_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,lulu_world,LuLu World,2024,4,Winter,11,46,1,聖誕節,8,high,growing,95.0,106.88,99.15,95.6,98.33,-11.88,4.19,5804,561,0.6524,0.0967,very_high,0.37518378511585965,403.65,1.35,2948,1190087.57,0.8619
lulu_pr_seeding_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,4,Winter,11,46,1,冬季溫暖,8,medium,stable,95.0,111.07,96.71,86.17,94.21,-16.07,8.99,3637,460,0.7324,0.1265,medium,0.40999216400388255,299.0,1.0,1546,462430.05,0.773
lulu_pr_seeding_2024_winter_聖誕節,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,4,Winter,11,46,1,聖誕節,8,medium,stable,95.0,97.4,93.05,81.42,95.78,-2.4,6.25,3329,280,0.674,0.0841,very_high,0.5469518300625851,403.65,1.35,1540,621769.89,0.7818
lulu_pr_seeding_2024_winter_跨年,lulu_pig,Lulu罐頭豬,pr_seeding,公關,2024,4,Winter,11,46,1,跨年,8,medium,stable,95.0,85.59,100.48,106.58,83.99,9.41,9.63,2875,261,0.8511,0.0908,high,0.5955861678699462,343.85,1.15,1629,560286.28,0.7803
lulu_sticker_2024_winter_跨年,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,4,Winter,11,46,1,跨年,8,low,growing,95.0,94.08,96.54,95.88,89.71,0.92,2.66,6500,578,0.8883,0.0889,high,0.5929984766010751,343.85,1.15,3908,1343909.89,0.9062
lulu_sticker_2024_winter_冬季溫暖,lulu_pig,Lulu罐頭豬,sticker,表情包/貼圖,2024,4,Winter,11,46,1,冬季溫暖,8,low,growing,95.0,96.31,97.18,96.92,102.04,-1.31,2.29,6013,634,0.7201,0.1054,medium,0.3591131748718545,299.0,1.0,4453,1331661.36,0.854
